feature,b,q_eff,I_raw,I_mm,I_null_mean,I_null_p95,perm_p,I_corrected,NMI_corrected,I_corrected_mmnull,I_null_mm_mean
SpectralKurtosis,3,8,1.0861517434718806,0.9319668362381925,0.5005786402047885,0.5100283239156057,0.0,0.43138819603340406,0.040532749364051726,0.6557190278032603,0.27624780843493224
SpectralKurtosis,4,16,1.4981626208415797,1.2584555122320307,1.0214495769833603,1.0303916660866992,0.0,0.23700593524867042,0.02226881092148187,0.554501635686446,0.7039538765455847
SpectralKurtosis,5,32,2.064241475974848,1.7466471461853956,1.7375171875761348,1.7457382693390155,0.0,0.009129958609260802,0.0008578406349919667,0.3890925654468691,1.3575545807385265
SpectralKurtosis,6,64,2.790572106528824,2.418438481346417,2.5811904449850305,2.588729688232801,0.0,0.0,0.0,0.2532097051126905,2.1652287762337266
SpectralKurtosis,7,128,3.6269991293695583,3.220547180234682,3.498943923636266,3.503857425915207,0.0,0.0,0.0,0.15584979089068174,3.0646973893440004
SpectralKurtosis,8,256,4.532214568975348,4.108017153924276,4.457205152980916,4.460546291974262,0.0,0.0,0.0,0.09200506431629929,4.016012089607977
SpectralRolloff,1,2,0.43886479788836397,0.40811641348144256,0.06299280579662604,0.06653863821924837,0.0,0.34512360768481654,0.032427425735178844,0.38674584554181113,0.021370567939631425
SpectralRolloff,2,4,0.791548516433922,0.7129316725731751,0.2004892457419999,0.20799178497807505,0.0,0.5124424268311752,0.04814851366180192,0.6320704495537111,0.08086122301946404
SpectralRolloff,3,8,1.1115642999969726,0.96089721640306,0.4999021364327453,0.5087557772824547,0.0,0.46099507997031475,0.04331457885567844,0.6854078640020013,0.27548935240105876
SpectralRolloff,4,16,1.516565616947151,1.2792037240974512,1.0222974781888743,1.0323009116224973,0.0,0.2569062459085769,0.024138621712925724,0.5742147199548575,0.7049890041425937
SpectralRolloff,5,32,2.0843049187767164,1.7702023546741508,1.7375620450868245,1.7446625328777974,0.0,0.03264030958732622,0.0030668467515641137,0.4126016135272901,1.3576007411468607
SpectralRolloff,6,64,2.8035889258508675,2.4338526323340854,2.5810865904049587,2.587654642924755,0.0,0.0,0.0,0.26874230313404723,2.165110329200038
