feature,b,q_eff,I_raw,I_mm,I_null_mean,I_null_p95,perm_p,I_corrected,NMI_corrected,I_corrected_mmnull,I_null_mm_mean
LHR,5,32,2.107562562929644,1.800588103204694,1.736384970933974,1.7500135446039398,0.0,0.06420313227071994,0.0071404077496337376,0.4427042783087025,1.3578838248959915
LHR,6,64,2.8165017180164273,2.4539444161172774,2.5804536627076544,2.5922791239506657,0.0,0.0,0.0,0.2860775248569061,2.1678668912603714
LHR,7,128,3.635825204922096,3.2395416423811643,3.4976873775061357,3.5051778277466923,0.0,0.0,0.0,0.16930637685931282,3.0702352655218514
LHR,8,256,4.535265490077094,4.126866668859018,4.455721634214981,4.461630389433776,0.0,0.0,0.0,0.09843301761719037,4.028433651241827
RMS,1,2,0.5052640612607426,0.4773498503897535,0.06263388896771463,0.06861566243516544,0.0,0.4147159614220389,0.046122999923871574,0.45627825677240025,0.0210715936173533
RMS,2,4,0.925851911494858,0.8564347536690544,0.19930166236583985,0.2101570499400008,0.0,0.6571330913032145,0.07308363395569316,0.7766480716568492,0.07978668201220518
RMS,3,8,1.2882085125926608,1.1564960044066765,0.4993133004664466,0.5152468920761518,0.0,0.6571827039402299,0.07308915166869712,0.8812417248963518,0.27525427951032483
RMS,4,16,1.689733227735978,1.4783710797333605,1.0211764481921695,1.0357307411506704,0.0,0.457194631541191,0.050847302533189226,0.7739529812464938,0.7044180984868667
RMS,5,32,2.2259881313857512,1.9386600370831975,1.7358643811312435,1.7501845294268976,0.0,0.20279565595195392,0.02255409700644425,0.5814060848975986,1.3572539521855989
RMS,6,64,2.895320304496739,2.5467610379610477,2.580071062721795,2.5920355387977403,0.0,0.0,0.0,0.37938602959419754,2.16737500836685
RMS,7,128,3.694742347360501,3.309428005513741,3.497667418466713,3.5061106360502956,0.0,0.0,0.0,0.2392110618341925,3.0702169436795486
RMS,8,256,4.56183093759914,4.1583437077366625,4.455104787589729,4.4611815265692,0.0,0.0,0.0,0.1306877577369825,4.02765594999968
SemitoneSDF0,1,2,0.2533721454787443,0.21457057376951028,0.06244922094765931,0.06831101921108296,0.0,0.15212135282185096,0.016918309873010382,0.193687331865729,0.020883241903781276
SemitoneSDF0,2,4,0.5455466795532917,0.447396712297234,0.19977539234342095,0.21063076174528222,0.0,0.24762131995381303,0.027539422601957655,0.36714325839520146,0.08025345390203256
SemitoneSDF0,3,8,0.8724488252190632,0.6943217787226672,0.4985008301677513,0.5177565134608904,0.0,0.19582094855491589,0.021778398796904547,0.4200809354573376,0.2742408432653296
SemitoneSDF0,4,16,1.3380697925008533,1.0752996549762965,1.021550186871315,1.0372462183712354,0.0,0.05374946810498149,0.005977794307249576,0.37039853490262253,0.704901120073674
SemitoneSDF0,5,32,1.9539231746802503,1.619116363940238,1.7376729192032838,1.7522961196558458,0.0,0.0,0.0,0.2595979142850875,1.3595184496551505
SemitoneSDF0,6,64,2.7036918754087083,2.31837753356195,2.5804711794875073,2.5935473976274777,0.0,0.0,0.0,0.15053896704104508,2.167838566520905
SemitoneSDF0,7,128,3.57298781239337,3.1629517940567613,3.497597836381924,3.505515631751981,0.0,0.0,0.0,0.09283676710509425,3.070115026951667
SemitoneSDF0,8,256,4.4938454313901754,4.075705287316826,4.455827931396993,4.46138537602857,0.0,0.0,0.0,0.04714200883404729,4.028563278482778
SpectralEntropy,1,2,0.42350009615503303,0.3914928924877117,0.06290720091309226,0.06916718832378733,0.0,0.3285856915746194,0.036543946308491594,0.37015044272065856,0.02134244976705313
SpectralEntropy,2,4,0.759386206211234,0.6785905284116271,0.20080045576630268,0.21370024571329027,0.0,0.47779007264532447,0.05313784260601597,0.5972285140336677,0.08136201437795944
SpectralEntropy,3,8,1.079978352705142,0.9275553009697148,0.4997441432373597,0.5167208693149395,0.0,0.4278111577323551,0.0475793936839592,0.6518439835345804,0.2757113174351345
SpectralEntropy,4,16,1.481863050797589,1.2416043736528621,1.020845105596022,1.0378384899835145,0.0,0.2207592680568402,0.024551935905398427,0.5375614127850639,0.7040429608677983
SpectralEntropy,5,32,2.0456323838190205,1.7267882449847054,1.736650183278675,1.751287242184901,0.0,0.0,0.0,0.3685814965455849,1.3582067484391205
SpectralEntropy,6,64,2.771875394360128,2.3994130498938535,2.5797543623082646,2.590849469194077,0.0,0.0,0.0,0.23242268562095258,2.166990364272901
SpectralEntropy,7,128,3.612105397371142,3.2103372244831263,3.497692978459927,3.5067491429265236,0.0,0.0,0.0,0.14010331609523696,3.0702339083878893
SpectralEntropy,8,256,4.51729965224253,4.104398538948486,4.456051368191024,4.461953815882731,0.0,0.0,0.0,0.07556311705739915,4.0288354218910865
